BN_341	BN_342	BN_343	BN_344
ENSRNOG00000020579	18	7	10	1
ENSRNOG00000020580	761	809	504	306
ENSRNOG00000020583	4944	4715	3642	1867
ENSRNOG00000020585	52	52	59	32
ENSRNOG00000020587	171	183	156	64
ENSRNOG00000020588	34	42	51	17
ENSRNOG00000020590	144	161	131	73
ENSRNOG00000020593	17	11	22	2
ENSRNOG00000020594	150	136	104	70
ENSRNOG00000020595	6710	8807	23171	15845
ENSRNOG00000020596	459	480	260	188
ENSRNOG00000020597	57	60	31	34
ENSRNOG00000020599	10	12	10	7
ENSRNOG00000020601	650	602	446	251
ENSRNOG00000020602	2327	2523	1513	914
ENSRNOG00000020603	1239	1057	1088	479
ENSRNOG00000020605	151	145	338	222
ENSRNOG00000020606	6	3	4	4
ENSRNOG00000020607	9740	8868	5449	2894
ENSRNOG00000020608	411	506	322	193
ENSRNOG00000020614	34	22	32	10
ENSRNOG00000020615	1252	1306	638	625
ENSRNOG00000020617	82	95	30	28
ENSRNOG00000020618	2710	3799	1867	1184
ENSRNOG00000020619	2485	2968	3474	2547
ENSRNOG00000020621	140	140	59	34
ENSRNOG00000020622	6	9	2	1
ENSRNOG00000020623	2659	2554	1641	913
ENSRNOG00000020624	7660	8099	5350	3618
ENSRNOG00000020625	229	319	295	146
ENSRNOG00000020626	536	421	318	205
ENSRNOG00000020630	2	3	0	0
ENSRNOG00000020634	377	358	231	159
ENSRNOG00000020635	748	667	420	237
ENSRNOG00000020636	4299	4072	3380	1836
ENSRNOG00000020638	0	2	3	0
ENSRNOG00000020640	1010	1004	696	330
ENSRNOG00000020642	1103	977	5685	4150
ENSRNOG00000020643	1790	2058	1003	818
ENSRNOG00000020646	1272	1358	789	533
ENSRNOG00000020647	2	4	2	5
ENSRNOG00000020651	3248	3216	1791	1162
ENSRNOG00000020652	284	311	229	130
ENSRNOG00000020653	57	63	70	33
ENSRNOG00000020656	28	54	27	16
ENSRNOG00000020657	2274	2390	1493	851
ENSRNOG00000020658	1072	1255	554	379
ENSRNOG00000020659	1477	1426	915	514
ENSRNOG00000020660	8582	10075	12670	8734
ENSRNOG00000020663	221	274	218	109
ENSRNOG00000020667	650	697	541	272
ENSRNOG00000020668	564	691	340	224
ENSRNOG00000020670	63	37	34	37
ENSRNOG00000020673	2373	2338	1661	840
ENSRNOG00000020674	2156	2517	1484	981
ENSRNOG00000020675	732	765	460	267
ENSRNOG00000020676	499	452	305	198
ENSRNOG00000020678	2293	2213	1505	994
ENSRNOG00000020679	1080	1398	994	507
ENSRNOG00000020683	1818	1901	1134	713
ENSRNOG00000020684	7847	7366	4667	2500
ENSRNOG00000020687	8	10	16	16
ENSRNOG00000020688	595	563	322	241
ENSRNOG00000020689	458	404	234	192
ENSRNOG00000020692	142	174	104	97
ENSRNOG00000020693	10	13	6	12
ENSRNOG00000020694	19	20	11	8
ENSRNOG00000020695	17	32	43	28
ENSRNOG00000020696	2303	3455	1607	1157
ENSRNOG00000020698	412	464	584	446
ENSRNOG00000020699	191	199	143	81
ENSRNOG00000020700	384	377	2625	1206
ENSRNOG00000020701	242	243	212	95
ENSRNOG00000020702	285	251	213	123
ENSRNOG00000020703	82	94	46	32
ENSRNOG00000020704	15990	8582	8728	4795
ENSRNOG00000020705	1510	1244	912	624
ENSRNOG00000020706	1	2	6	3
ENSRNOG00000020710	267	304	205	94
ENSRNOG00000020713	80	73	45	28
ENSRNOG00000020714	668	680	412	243
ENSRNOG00000020715	21052	21148	12015	7953
ENSRNOG00000020716	1048	1210	784	402
ENSRNOG00000020717	167	129	113	70
ENSRNOG00000020719	105	59	58	23
ENSRNOG00000020721	181	124	85	60
ENSRNOG00000020723	963	1010	1537	1531
ENSRNOG00000020726	386	422	312	146
ENSRNOG00000020729	7	10	6	6
ENSRNOG00000020730	9715	9315	6165	3625
ENSRNOG00000020733	8	15	32	30
ENSRNOG00000020736	1723	1812	883	605
ENSRNOG00000020737	182	215	159	82
ENSRNOG00000020742	541	504	355	173
ENSRNOG00000020743	17	14	9	4
ENSRNOG00000020744	1365	1497	810	553
ENSRNOG00000020748	4260	4701	2982	1864
ENSRNOG00000020751	186	161	120	70
ENSRNOG00000020753	476	477	291	210
ENSRNOG00000020763	2434	2645	2009	1316
ENSRNOG00000020769	529	660	386	236
ENSRNOG00000020770	113	181	131	65
ENSRNOG00000020772	785	899	479	309
ENSRNOG00000020773	304	306	237	115
ENSRNOG00000020775	1839	2366	1261	735
ENSRNOG00000020776	24404	28020	13931	10161
ENSRNOG00000020777	2	7	1	0
ENSRNOG00000020779	1	1	3	1
ENSRNOG00000020782	390	386	298	259
ENSRNOG00000020784	1	3	2	0
ENSRNOG00000020791	778	765	577	373
ENSRNOG00000020792	0	2	7	3
ENSRNOG00000020793	966	1043	550	423
ENSRNOG00000020797	262	355	197	103
ENSRNOG00000020799	177	208	149	83
ENSRNOG00000020803	3	4	0	0
ENSRNOG00000020804	2005	2050	1251	857
ENSRNOG00000020805	112	137	123	59
ENSRNOG00000020807	1	3	2	4
ENSRNOG00000020811	1312	1437	1239	654
ENSRNOG00000020812	140	144	88	56
ENSRNOG00000020813	207	181	182	76
ENSRNOG00000020817	65986	53735	39114	23159
ENSRNOG00000020822	52	59	41	23
ENSRNOG00000020828	31	30	22	20
ENSRNOG00000020829	26	40	32	20
ENSRNOG00000020830	12	31	26	12
ENSRNOG00000020832	63	30	23	5
ENSRNOG00000020833	6	0	4	2
ENSRNOG00000020837	26	52	35	22
ENSRNOG00000020839	8	4	9	7
ENSRNOG00000020843	5747	2668	5031	1649
ENSRNOG00000020845	439	516	424	229
ENSRNOG00000020847	327	289	755	633
ENSRNOG00000020848	542	545	279	188
ENSRNOG00000020849	16	20	61	38
ENSRNOG00000020851	38	34	29	22
ENSRNOG00000020853	1890	2016	4092	2719
ENSRNOG00000020857	520	510	259	205
ENSRNOG00000020860	196	238	105	95
ENSRNOG00000020862	979	871	613	351
ENSRNOG00000020865	164	168	109	66
ENSRNOG00000020867	17	19	47	36
ENSRNOG00000020869	606	736	408	280
ENSRNOG00000020871	1316	1089	866	420
ENSRNOG00000020872	14	6	62	12
ENSRNOG00000020876	483	516	677	406
ENSRNOG00000020878	2005	1738	1042	642
ENSRNOG00000020879	2322	2311	1346	987
ENSRNOG00000020880	427	408	240	149
ENSRNOG00000020881	240	274	420	187
ENSRNOG00000020882	242	205	130	77
ENSRNOG00000020883	58	51	47	22
ENSRNOG00000020884	9	6	1	3
ENSRNOG00000020891	20	14	10	4
ENSRNOG00000020892	783	868	518	369
ENSRNOG00000020893	1039	1074	620	423
ENSRNOG00000020894	764	983	541	419
ENSRNOG00000020897	6316	5987	3672	2244
ENSRNOG00000020901	11	0	3	0
ENSRNOG00000020902	243	206	155	92
ENSRNOG00000020903	228	280	110	70
ENSRNOG00000020904	241	233	176	113
ENSRNOG00000020905	780	614	379	238
ENSRNOG00000020906	158	193	139	75
ENSRNOG00000020908	19	15	8	5
ENSRNOG00000020915	1261	1515	911	602
ENSRNOG00000020916	1135	1069	677	411
ENSRNOG00000020918	3642	1979	1266	650
ENSRNOG00000020922	14	13	23	4
ENSRNOG00000020923	64	77	87	62
ENSRNOG00000020925	413	519	262	204
ENSRNOG00000020927	3	2	4	1
ENSRNOG00000020929	337	299	180	146
ENSRNOG00000020930	62	66	34	20
ENSRNOG00000020935	928	1115	557	392
ENSRNOG00000020936	3	12	10	2
ENSRNOG00000020937	2424	2532	1365	1089
ENSRNOG00000020938	37	48	53	12
ENSRNOG00000020941	2195	2266	27319	18166
ENSRNOG00000020942	82	77	50	28
ENSRNOG00000020945	59	50	29	29
ENSRNOG00000020946	475	441	285	187
ENSRNOG00000020947	615	546	392	239
ENSRNOG00000020948	660	555	657	328
ENSRNOG00000020950	2908	2663	2112	1359
ENSRNOG00000020951	300	334	190	135
ENSRNOG00000020952	2381	2012	1187	891
ENSRNOG00000020953	22	23	19	1
ENSRNOG00000020955	20	7	6	3
ENSRNOG00000020956	199	191	106	70
ENSRNOG00000020975	753	920	479	408
ENSRNOG00000020979	8597	9449	4731	3506
ENSRNOG00000020982	1429	2029	1094	769
ENSRNOG00000020989	5677	6454	21663	12305
ENSRNOG00000020990	8	10	8	1
ENSRNOG00000020991	1153	1293	683	448
ENSRNOG00000020993	15	15	16	4
ENSRNOG00000020994	1787	1532	1111	699
ENSRNOG00000020996	966	955	549	350
ENSRNOG00000020997	13	23	13	11
ENSRNOG00000021003	91	125	91	52
ENSRNOG00000021004	339	351	211	155
ENSRNOG00000021005	2208	2145	1202	878
ENSRNOG00000021006	392	318	387	283
ENSRNOG00000021007	147	143	84	61
ENSRNOG00000021009	3	1	2	5
ENSRNOG00000021010	444	536	297	179
ENSRNOG00000021012	175	208	134	66
ENSRNOG00000021013	157	212	96	69
ENSRNOG00000021017	3	4	2	2
ENSRNOG00000021018	30	18	16	15
ENSRNOG00000021023	7	8	5	3
ENSRNOG00000021024	765	835	515	355
ENSRNOG00000021025	59	85	108	93
ENSRNOG00000021026	234	237	200	83
ENSRNOG00000021027	32	37	31	18
ENSRNOG00000021029	43078	37894	13066	9551
ENSRNOG00000021031	9843	10347	8061	4353
ENSRNOG00000021032	687	537	637	347
ENSRNOG00000021035	5563	6094	6265	3599
ENSRNOG00000021041	30	44	65	46
ENSRNOG00000021042	3991	4456	2311	1658
ENSRNOG00000021044	655	825	541	285
ENSRNOG00000021046	66	50	23	21
ENSRNOG00000021047	840	893	1984	1621
ENSRNOG00000021051	415	461	267	174
ENSRNOG00000021052	491	576	377	277
ENSRNOG00000021053	4015	4014	3175	1756
ENSRNOG00000021054	698	656	408	272
ENSRNOG00000021057	2743	2924	6173	4880
ENSRNOG00000021058	783	796	990	575
ENSRNOG00000021061	121	171	96	59
ENSRNOG00000021062	199	179	160	86
ENSRNOG00000021063	11	8	14	2
ENSRNOG00000021068	409	367	265	179
ENSRNOG00000021079	2270	2296	1736	1041
ENSRNOG00000021081	472	527	333	200
ENSRNOG00000021082	3405	3497	2338	1505
ENSRNOG00000021085	3078	3586	2012	1461
ENSRNOG00000021086	99	100	72	57
ENSRNOG00000021088	7	9	5	4
ENSRNOG00000021090	79	54	43	15
ENSRNOG00000021091	28	38	21	18
ENSRNOG00000021092	176	212	98	95
ENSRNOG00000021093	7	1	2	1
ENSRNOG00000021095	14	26	26	7
ENSRNOG00000021096	575	461	306	170
ENSRNOG00000021097	6974	6375	9921	5229
ENSRNOG00000021098	389	385	255	142
ENSRNOG00000021099	67	48	54	28
ENSRNOG00000021100	337	402	219	151
ENSRNOG00000021101	64	62	61	32
ENSRNOG00000021102	117	185	139	110
ENSRNOG00000021103	132	154	97	50
ENSRNOG00000021104	191	223	188	95
ENSRNOG00000021105	242	180	105	78
ENSRNOG00000021106	198	179	90	74
ENSRNOG00000021110	0	3	5	2
ENSRNOG00000021113	1767	2020	1090	746
ENSRNOG00000021117	271	257	532	287
ENSRNOG00000021118	2651	2620	1926	1178
ENSRNOG00000021119	212	240	216	115
ENSRNOG00000021120	308	344	208	179
ENSRNOG00000021125	11525	10825	5766	3744
ENSRNOG00000021129	523	490	321	176
ENSRNOG00000021130	60	63	40	18
ENSRNOG00000021131	1084	1078	741	507
ENSRNOG00000021132	1267	1420	938	545
ENSRNOG00000021133	1394	1484	3064	2289
ENSRNOG00000021134	3	2	0	0
ENSRNOG00000021138	11453	11604	6092	4864
ENSRNOG00000021139	271	259	181	124
ENSRNOG00000021143	1801	1853	1060	801
ENSRNOG00000021144	997	1203	801	529
ENSRNOG00000021145	20	27	19	8
ENSRNOG00000021147	199	264	144	103
ENSRNOG00000021150	876	938	546	330
ENSRNOG00000021151	121	141	511	265
ENSRNOG00000021153	4649	5118	7335	4852
ENSRNOG00000021155	187	256	161	95
ENSRNOG00000021156	17	42	44	29
ENSRNOG00000021157	4283	5272	3353	2045
ENSRNOG00000021158	461	420	1155	944
ENSRNOG00000021161	878	985	1503	808
ENSRNOG00000021164	3426	4071	2219	1887
ENSRNOG00000021166	7634	6790	6414	3503
ENSRNOG00000021168	1333	1684	1667	1378
ENSRNOG00000021170	219	212	135	107
ENSRNOG00000021173	534	558	275	229
ENSRNOG00000021174	1702	1601	1054	586
ENSRNOG00000021175	2498	2492	1397	1021
ENSRNOG00000021176	27	33	47	33
ENSRNOG00000021177	5110	5219	3548	1930
ENSRNOG00000021179	181	191	109	88
ENSRNOG00000021181	837	816	1914	1128
ENSRNOG00000021182	18	33	19	13
ENSRNOG00000021184	392	462	976	604
ENSRNOG00000021185	674	655	483	287
ENSRNOG00000021198	4948	5361	3340	2008
ENSRNOG00000021199	480	572	790	455
ENSRNOG00000021200	828	544	457	265
ENSRNOG00000021201	5922	6581	5001	2688
ENSRNOG00000021202	3650	4020	2843	1747
ENSRNOG00000021203	9837	9997	5335	4047
ENSRNOG00000021206	2901	4217	2576	1646
ENSRNOG00000021209	407	504	261	192
ENSRNOG00000021213	479	438	1085	549
ENSRNOG00000021215	1883	2290	1056	806
ENSRNOG00000021216	494	498	330	198
ENSRNOG00000021218	290	237	150	93
ENSRNOG00000021220	77	74	126	82
ENSRNOG00000021221	246	280	444	299
ENSRNOG00000021222	2600	2783	1552	968
ENSRNOG00000021223	519	435	379	247
ENSRNOG00000021224	734	691	4237	2433
ENSRNOG00000021230	110	88	156	92
ENSRNOG00000021231	174	199	83	78
ENSRNOG00000021232	3178	2809	2011	1196
ENSRNOG00000021233	1870	1919	997	642
ENSRNOG00000021234	18	13	19	12
ENSRNOG00000021237	2408	2472	1256	858
ENSRNOG00000021240	10746	8835	7628	4513
ENSRNOG00000021242	8	2	2	1
ENSRNOG00000021243	2121	2334	3985	1817
ENSRNOG00000021244	128	116	63	48
ENSRNOG00000021245	144	161	121	63
ENSRNOG00000021248	27	34	19	13
ENSRNOG00000021249	298	220	165	91
ENSRNOG00000021250	11	17	16	8
ENSRNOG00000021255	135	124	96	46
ENSRNOG00000021259	151	140	159	76
ENSRNOG00000021260	0	10	4	0
ENSRNOG00000021261	71	65	43	25
ENSRNOG00000021262	301	262	176	118
ENSRNOG00000021263	237	241	157	134
ENSRNOG00000021264	2149	2456	22821	15388
ENSRNOG00000021265	2143	1862	1453	850
ENSRNOG00000021268	59	53	100	80
ENSRNOG00000021270	350	440	175	227
ENSRNOG00000021272	50	71	41	40
ENSRNOG00000021273	1099	1054	695	520
ENSRNOG00000021274	3	5	0	6
ENSRNOG00000021276	208	217	165	121
ENSRNOG00000021285	10	6	7	6
ENSRNOG00000021287	105	92	61	32
ENSRNOG00000021289	924	962	537	393
ENSRNOG00000021295	1194	1220	622	431
ENSRNOG00000021298	133	162	230	148
ENSRNOG00000021303	41	60	26	13
ENSRNOG00000021312	507	494	322	206
ENSRNOG00000021314	24436	28238	12733	9956
ENSRNOG00000021316	1099	1252	2604	1569
ENSRNOG00000021317	5127	6655	2910	2354
ENSRNOG00000021318	9464	10599	6485	3937
ENSRNOG00000021323	16	30	9	6
ENSRNOG00000021324	251	229	116	93
ENSRNOG00000021330	212	256	141	94
ENSRNOG00000021334	85	61	24	25
ENSRNOG00000021338	215	198	198	94
ENSRNOG00000021345	7928	10096	15628	10068
ENSRNOG00000021347	15	21	8	2
ENSRNOG00000021355	49	34	7	5
ENSRNOG00000021359	812	761	527	386
ENSRNOG00000021365	104	127	69	57
ENSRNOG00000021370	11	10	2	1
ENSRNOG00000021379	201	221	101	74
ENSRNOG00000021380	3335	3480	9157	5872
ENSRNOG00000021381	19	36	15	12
ENSRNOG00000021384	1077	1186	674	390
ENSRNOG00000021390	4	12	43	0
ENSRNOG00000021392	895	964	491	398
ENSRNOG00000021399	1054	1211	604	480
ENSRNOG00000021401	18	12	5	1
ENSRNOG00000021403	657	687	587	266
ENSRNOG00000021405	8961	14511	19852	13734
ENSRNOG00000021410	195	240	199	93
ENSRNOG00000021412	127	159	82	55
ENSRNOG00000021420	38	54	35	19
ENSRNOG00000021424	163	132	339	177
ENSRNOG00000021433	24	37	27	11
ENSRNOG00000021437	4256	3931	10879	4988
ENSRNOG00000021438	242	319	243	161
ENSRNOG00000021440	147	179	137	46
ENSRNOG00000021441	5927	5621	16263	9066
ENSRNOG00000021442	191	227	110	106
ENSRNOG00000021447	3	6	10	3
ENSRNOG00000021463	1776	1523	1322	571
ENSRNOG00000021469	125	105	67	45
ENSRNOG00000021474	384	456	318	192
ENSRNOG00000021475	459	454	238	195
ENSRNOG00000021478	1	2	1	1
ENSRNOG00000021480	64	88	28	33
ENSRNOG00000021492	2168	2453	1722	1044
ENSRNOG00000021493	52	63	20	15
ENSRNOG00000021497	36	48	210	151
ENSRNOG00000021499	10	8	8	4
ENSRNOG00000021510	27	34	25	9
ENSRNOG00000021513	183	278	287	161
ENSRNOG00000021517	188	163	275	178
ENSRNOG00000021518	4	3	3	1
ENSRNOG00000021521	4	6	6	3
ENSRNOG00000021524	0	3	4	0
ENSRNOG00000021525	1235	1194	2224	1611
ENSRNOG00000021528	107	109	89	42
ENSRNOG00000021536	7	18	68	5
ENSRNOG00000021540	4	3	2	3
ENSRNOG00000021546	3	3	1	0
ENSRNOG00000021548	265	341	270	113
ENSRNOG00000021552	97	112	111	68
ENSRNOG00000021553	116	107	32	28
ENSRNOG00000021555	33	32	21	12
ENSRNOG00000021560	9	7	5	4
ENSRNOG00000021569	44	56	203	124
ENSRNOG00000021573	4961	5542	9805	7358
ENSRNOG00000021575	7814	7639	9374	6550
ENSRNOG00000021579	3044	2949	2124	1461
ENSRNOG00000021581	1014	1113	599	436
ENSRNOG00000021586	589	605	394	234
ENSRNOG00000021589	5	2	0	0
ENSRNOG00000021609	3	9	2	4
ENSRNOG00000021611	101	136	92	52
ENSRNOG00000021614	389	414	335	177
ENSRNOG00000021615	881	803	906	548
ENSRNOG00000021628	205	239	405	423
ENSRNOG00000021637	2095	2203	1258	951
ENSRNOG00000021638	3683	4555	2095	1515
ENSRNOG00000021644	225	256	196	103
ENSRNOG00000021657	42	45	27	22
ENSRNOG00000021659	4	2	4	1
ENSRNOG00000021660	615	656	377	277
ENSRNOG00000021663	3	12	35	14
ENSRNOG00000021669	24	21	82	48
ENSRNOG00000021670	67	53	35	18
ENSRNOG00000021671	98	92	64	48
ENSRNOG00000021678	975	978	477	355
ENSRNOG00000021680	132	131	103	65
ENSRNOG00000021681	1396	1433	789	638
ENSRNOG00000021682	837	874	408	282
ENSRNOG00000021689	195	222	134	69
ENSRNOG00000021691	109	121	681	489
ENSRNOG00000021693	122	79	102	94
ENSRNOG00000021702	35	16	21	21
ENSRNOG00000021704	49	53	34	29
ENSRNOG00000021705	166	155	101	54
ENSRNOG00000021712	1812	1834	1124	798
ENSRNOG00000021713	74	103	93	36
ENSRNOG00000021718	340	395	489	347
ENSRNOG00000021719	2795	3019	1686	1027
ENSRNOG00000021724	85	55	71	20
ENSRNOG00000021725	1626	1705	22044	14315
ENSRNOG00000021726	422	424	314	228
ENSRNOG00000021732	203	179	127	77
ENSRNOG00000021735	810	1288	634	472
ENSRNOG00000021745	5	4	4	0
ENSRNOG00000021748	1276	1328	768	487
ENSRNOG00000021750	145	205	140	74
ENSRNOG00000021751	2	1	0	2
ENSRNOG00000021758	1147	1222	669	523
ENSRNOG00000021763	1	2	13	0
ENSRNOG00000021765	96	82	61	34
ENSRNOG00000021771	0	2	4	1
ENSRNOG00000021773	1363	1199	1380	1010
ENSRNOG00000021776	402	445	255	183
ENSRNOG00000021780	553	379	272	131
ENSRNOG00000021781	1103	1060	767	510
ENSRNOG00000021787	697	471	361	165
ENSRNOG00000021793	7	6	7	2
ENSRNOG00000021794	255	223	189	79
ENSRNOG00000021802	929	1032	344	248
ENSRNOG00000021805	334	329	179	110
ENSRNOG00000021808	16717	17565	11199	6702
ENSRNOG00000021814	2	0	5	8
ENSRNOG00000021815	2249	2057	1132	702
ENSRNOG00000021817	975	741	2952	1743
ENSRNOG00000021824	937	1124	645	482
ENSRNOG00000021828	4296	4561	2893	1788
ENSRNOG00000021831	4	5	0	0
ENSRNOG00000021839	2	1	3	0
ENSRNOG00000021840	584	635	416	257
ENSRNOG00000021843	21	7	37	3
ENSRNOG00000021847	41	46	42	12
ENSRNOG00000021851	1	6	1	0
ENSRNOG00000021855	28	24	20	8
ENSRNOG00000021856	13	27	23	8
ENSRNOG00000021866	358	368	221	158
ENSRNOG00000021871	6767	5565	3185	2193
ENSRNOG00000021872	108	62	58	44
ENSRNOG00000021881	1965	2274	1231	997
ENSRNOG00000021882	6149	5673	3760	2314
ENSRNOG00000021886	109	96	77	58
ENSRNOG00000021887	460	368	212	134
ENSRNOG00000021890	742	936	616	355
ENSRNOG00000021891	28	30	104	37
ENSRNOG00000021892	296	241	160	99
ENSRNOG00000021899	489	487	649	351
ENSRNOG00000021900	29	15	20	14
ENSRNOG00000021902	17	14	15	1
ENSRNOG00000021903	44	71	64	73
ENSRNOG00000021904	603	510	298	171
ENSRNOG00000021911	406	387	248	195
ENSRNOG00000021916	2378	2413	1736	1187
ENSRNOG00000021918	237	237	280	206
ENSRNOG00000021919	71	77	48	32
ENSRNOG00000021924	60002	91895	47774	41110
ENSRNOG00000021931	1474	1639	927	671
ENSRNOG00000021954	2858	2563	1472	959
ENSRNOG00000021962	44	39	39	12
ENSRNOG00000021966	38	25	22	16
ENSRNOG00000021987	13	11	4	0
ENSRNOG00000022009	78	87	88	47
ENSRNOG00000022012	6	6	5	7
ENSRNOG00000022014	530	669	350	213
ENSRNOG00000022015	393	430	961	649
ENSRNOG00000022030	8	15	8	3
ENSRNOG00000022033	765	910	736	500
ENSRNOG00000022039	73	115	52	43
ENSRNOG00000022043	1632	1533	875	624
ENSRNOG00000022054	4528	2686	2466	1056
ENSRNOG00000022060	1142	1372	689	397
ENSRNOG00000022066	470	1013	404	380
ENSRNOG00000022067	36	28	16	16
ENSRNOG00000022071	557	605	413	225
ENSRNOG00000022094	322	428	179	135
ENSRNOG00000022107	1	2	3	0
ENSRNOG00000022110	35	30	19	8
ENSRNOG00000022136	3	6	4	4
ENSRNOG00000022141	386	398	283	178
ENSRNOG00000022143	328	327	252	129
ENSRNOG00000022144	4	1	1	0
ENSRNOG00000022146	26	44	33	7
ENSRNOG00000022153	93	89	70	35
ENSRNOG00000022162	41	57	34	21
ENSRNOG00000022164	31	39	36	16
ENSRNOG00000022166	108	154	63	56
ENSRNOG00000022171	835	820	465	283
ENSRNOG00000022173	811	754	445	308
ENSRNOG00000022174	40	35	12	8
ENSRNOG00000022182	824	977	435	420
ENSRNOG00000022189	334	313	401	351
ENSRNOG00000022196	723	653	1097	723
ENSRNOG00000022199	26	38	14	18
ENSRNOG00000022202	1787	1859	1085	773
ENSRNOG00000022218	188	231	108	67
ENSRNOG00000022229	525	629	871	691
ENSRNOG00000022234	1223	1315	673	487
ENSRNOG00000022239	2	4	0	2
ENSRNOG00000022242	417	330	261	152
ENSRNOG00000022245	793	879	1261	1042
ENSRNOG00000022247	427	559	297	182
ENSRNOG00000022248	14	12	7	13
ENSRNOG00000022249	410	462	288	185
ENSRNOG00000022252	388	412	210	217
ENSRNOG00000022260	83	69	38	34
ENSRNOG00000022261	2	24	18	10
ENSRNOG00000022268	586	789	604	625
ENSRNOG00000022273	1851	1848	1130	876
ENSRNOG00000022274	311	233	180	80
ENSRNOG00000022288	315	268	159	118
ENSRNOG00000022289	822	823	477	321
ENSRNOG00000022296	68	104	37	42
ENSRNOG00000022303	1030	920	567	385
ENSRNOG00000022305	297	264	199	102
ENSRNOG00000022307	239	242	152	106
ENSRNOG00000022309	276	266	280	124
ENSRNOG00000022312	288	273	172	114
ENSRNOG00000022320	247	224	143	128
ENSRNOG00000022321	10	11	5	4
ENSRNOG00000022323	2269	2419	1364	1094
ENSRNOG00000022325	687	886	1949	1409
ENSRNOG00000022337	5	2	0	2
ENSRNOG00000022343	329	305	189	165
ENSRNOG00000022347	240	245	125	109
ENSRNOG00000022354	205	189	254	160
ENSRNOG00000022356	72	106	65	36
ENSRNOG00000022358	14	27	16	15
ENSRNOG00000022368	1146	1162	741	428
ENSRNOG00000022372	1035	1161	716	481
ENSRNOG00000022373	131	119	86	43
ENSRNOG00000022391	13	12	7	6
ENSRNOG00000022392	1537	1888	964	703
ENSRNOG00000022393	19	21	15	13
ENSRNOG00000022395	247	254	148	94
ENSRNOG00000022402	455	507	274	198
ENSRNOG00000022407	6	2	3	2
ENSRNOG00000022411	8	1	0	0
ENSRNOG00000022414	66	74	48	29
ENSRNOG00000022417	90	97	52	34
ENSRNOG00000022421	156	133	101	72
ENSRNOG00000022429	5	12	6	0
ENSRNOG00000022431	27	32	40	42
ENSRNOG00000022438	57	72	28	28
ENSRNOG00000022448	1036	827	582	295
ENSRNOG00000022455	105	103	87	57
ENSRNOG00000022466	78	87	48	39
ENSRNOG00000022472	306	368	199	140
ENSRNOG00000022482	2443	2538	1409	996
ENSRNOG00000022485	1122	1513	808	717
ENSRNOG00000022491	90	97	56	41
ENSRNOG00000022492	3	5	4	5
ENSRNOG00000022499	31	39	38	14
ENSRNOG00000022500	826	1035	614	480
ENSRNOG00000022502	581	785	397	250
ENSRNOG00000022505	1405	1364	770	621
ENSRNOG00000022507	1560	2099	1191	874
ENSRNOG00000022514	474	452	386	187
ENSRNOG00000022521	9	17	15	6
ENSRNOG00000022523	868	829	472	334
ENSRNOG00000022524	611	523	326	233
ENSRNOG00000022533	103	125	72	41
ENSRNOG00000022537	20	24	24	16
ENSRNOG00000022540	310	311	182	99
ENSRNOG00000022555	18	21	15	14
ENSRNOG00000022565	302	355	247	136
ENSRNOG00000022570	118	201	108	71
ENSRNOG00000022576	1947	1831	1788	1143
ENSRNOG00000022582	228	223	151	105
ENSRNOG00000022586	1152	1354	888	487
ENSRNOG00000022593	1318	1333	837	468
ENSRNOG00000022597	111	180	116	65
ENSRNOG00000022598	24	31	32	15
ENSRNOG00000022609	391	487	282	176
ENSRNOG00000022610	11	9	6	6
ENSRNOG00000022615	257	217	194	75
ENSRNOG00000022622	241	239	135	103
ENSRNOG00000022623	357	430	208	149
ENSRNOG00000022635	0	3	1	5
ENSRNOG00000022636	351	502	322	126
ENSRNOG00000022640	55	62	50	41
ENSRNOG00000022657	3466	4076	2259	1739
ENSRNOG00000022664	748	756	521	308
ENSRNOG00000022681	211	250	279	213
ENSRNOG00000022686	31	18	31	16
ENSRNOG00000022694	268	303	224	95
ENSRNOG00000022697	865	724	568	332
ENSRNOG00000022698	210	180	815	480
ENSRNOG00000022702	921	777	443	295
ENSRNOG00000022704	1	5	1	5
ENSRNOG00000022710	62	76	52	27
ENSRNOG00000022712	66	78	41	39
ENSRNOG00000022720	392	377	254	152
ENSRNOG00000022725	704	652	445	272
ENSRNOG00000022727	320	223	221	112
ENSRNOG00000022730	42	56	29	18
ENSRNOG00000022732	564	586	1546	1123
ENSRNOG00000022736	442	533	549	387
ENSRNOG00000022741	1070	1176	686	409
ENSRNOG00000022742	84	76	30	32
